STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
476776;B058TZ6;FR0000073272;20190318;66406.51572717015;1
476837;7380482;FR0000125007;20190318;260708.3237198628;1
477518;5671735;FR0000120578;20190318;138516.43757040845;1
480710;5727973;DE0007236101;20190318;98472.4285074293;1
481808;B1XH026;FR0000125486;20190318;124201.58017391535;1
483410;4834108;FR0000121972;20190318;113586.6251481906;1
488082;5732524;ES0178430E18;20190318;1341252.098886911;1
490541;B15C557;FR0000120271;20190318;191294.5928608832;1
491062;5596991;BE0003739530;20190318;118509.93794418308;1
491207;B12T3J1;NL0000009355;20190318;240835.63050718608;1
492752;4942904;DE000ENAG999;20190318;981570.9248967892;1
497711;5671519;NL0000395903;20190318;178900.6000419572;1
511938;5842359;DE0005557508;20190318;771180.219740109;1
513962;B1W8P14;NL0000852564;20190318;254347.56622233256;1
517617;5176177;FR0000133308;20190318;874547.6464714657;1
524918;4103596;PTEDP0AM0009;20190318;3056028.968079105;1
533338;B01FLQ6;ES0167050915;20190318;200189.07646607005;1
547497;B0DJ8Q5;FR0010220475;20190318;246570.13636364636;1
549913;5499131;IT0001233417;20190318;5575323.617213444;1
557955;5579550;FI0009007132;20190318;396183.67941261525;1
570151;5701513;FI0009007884;20190318;195079.28590468792;1
573282;BYXS699;NL0012169213;20190318;261976.33609537795;1
579802;7144569;IT0003128367;20190318;1831558.6782242816;1
599933;5999330;FR0000051807;20190318;48479.924231673904;1
672716;BD6FXN3;ES0173093024;20190318;591194.1510194461;1
710755;7107551;DE0005773303;20190318;124877.61685024544;1
711131;BP9DL90;ES0148396007;20190318;309296.7201190219;1
714131;B1WVF68;AT0000730007;20190318;198854.31735620988;1
715672;BZ4CMZ5;IT0005252207;20190318;1000971.2952217791;1
725147;7251470;IT0003153415;20190318;2118388.6744098947;1
738307;7383072;ES0130960018;20190318;420032.5313158052;1
759800;7598003;IT0001250932;20190318;2895752.72243892;1
936469;B13X013;FR0000130452;20190318;127191.89108570229;1
B00D9P;B00D9P6;BE0003810273;20190318;321865.5753867581;1
B011JK;B9MS8P5;NL0000400653;20190318;1157404.9473048905;1
B01BN5;B01BN57;IT0003242622;20190318;1792386.993344631;1
B03851;B038516;ES0118900010;20190318;501008.2560501586;1
B0C2CQ;B0C2CQ3;FR0010208488;20190318;668986.56950197;1
B11ZRK;B11ZRK9;FR0010307819;20190318;167855.9924313057;1
B164FY;B164FY1;FR0010340141;20190318;50200.194343486895;1
B1FW75;B1FW751;PTGAL0AM0009;20190318;581377.9643508899;1
B1JB4K;B1JB4K8;DE000SYM9999;20190318;104926.75858400106;1
B28DTJ;B28DTJ6;FR0006174348;20190318;418213.7860540601;1
DE305Z;B5ZQ9D3;DE000EVNK013;20190318;318638.28178283264;1
DE601Y;BZ6CZ43;DE000UNSE018;20190318;343251.32697329327;1
DE6041;BDCFZS6;DE000A2AADD2;20190318;303339.6973132247;1
DE8087;BD594Y4;DE000SHL1006;20190318;204800.7869931424;1
DE80DC;BD2P9X9;DE000KBX1006;20190318;152226.76083431716;1
EF024;B292JQ9;FR0010533075;20190318;675559.2124650825;1
EF025;B3B8D04;FR0010613471;20190318;688638.107632742;1
EF2;4031879;FR0000124141;20190318;485466.2790645104;1
EG063;B4YVF56;DE000A1DAHH0;20190318;177987.74226517786;1
ES0017;B3MSM28;ES0109067019;20190318;121255.24586040407;1
ES502D;BX90C05;ES0105066007;20190318;355264.40437721374;1
ES504F;BVRZ8L1;ES0105046009;20190318;62336.10171132019;1
FR506H;4067164;FR0000121725;20190318;5619.781679360008;1
IT607O;BD2Z8S7;IT0005211237;20190318;1595895.9319680943;1
NL402E;BNCBD46;NL0010801007;20190318;128235.47410161686;1
018270;4182249;IE0001827041;20190624;281130.4713060753;1
049065;4519579;IE0004906560;20190624;93157.32106475285;1
307428;4741714;FR0000130395;20190624;69294.52179236301;1
401093;BD0Q398;NL0011794037;20190624;504351.6427481008;1
401140;B1YXBJ7;FR0000120073;20190624;96546.99270956308;1
401190;BJ2KSG2;NL0013267909;20190624;132379.68782530224;1
401225;4012250;NL0000235190;20190624;64246.947951349626;1
407023;B1Y9TB3;FR0000120644;20190624;170067.85775213808;1
408348;5086577;DE000BASF111;20190624;140089.98363581314;1
408522;5756029;DE0005190003;20190624;139403.93463640517;1
408930;5107401;DE0005200000;20190624;98616.74935636453;1
409590;5298781;FR0000120966;20190624;122164.07066915656;1
411232;5852842;FR0000120404;20190624;257995.38030735083;1
416279;4162791;FR0000121329;20190624;87199.97161720203;1
417986;5650422;ES0116870314;20190624;440345.0537402191;1
419454;4061393;FR0000130403;20190624;20118.625733157263;1
421185;5806225;BE0974256852;20190624;247842.1368561498;1
424910;B0HZL93;NL0000009827;20190624;74984.91509509608;1
430230;4834777;FR0000127771;20190624;413941.3722958797;1
430376;7212477;FR0000121667;20190624;90511.80247572868;1
431536;5271782;ES0130670112;20190624;486043.5374758055;1
441842;5253973;FR0000052292;20190624;15209.440300011804;1
441870;5120679;DE0006047004;20190624;117045.77753761772;1
441920;B0CCH46;NL0000008977;20190624;119280.59471720736;1
441930;7792559;NL0000009165;20190624;110693.4781282016;1
442031;5076705;DE0006048432;20190624;114102.40117693935;1
442464;B288C92;ES0144580Y14;20190624;1383633.6044971324;1
442990;5108664;DE0006070006;20190624;73048.99554702462;1
443639;7145056;IT0003132476;20190624;714504.9498213966;1
449000;4490005;FI0009000202;20190624;181701.82152918135;1
449667;B09M9D2;FI0009013403;20190624;174007.7295146726;1
453456;5956078;NL0000009082;20190624;3258569.607089681;1
453478;4057808;FR0000120321;20190624;42881.82305526519;1
454721;4547213;FR0000130213;20190624;385944.311521708;1
457270;4572709;FR0000039299;20190624;2229113.55784702;1
461785;4617859;DE0005552004;20190624;327866.8636587244;1
465975;5809428;NL0009432491;20190624;233345.885512135;1
468232;4682329;FR0000120693;20190624;72622.84423429547;1
468520;5986622;NL0000009538;20190624;230184.5635248877;1
473322;5669354;ES0173516115;20190624;728020.338565259;1
473550;4768962;DE0007037129;20190624;350126.1436764384;1
474184;4741844;DE0006599905;20190624;108440.44019094692;1
475531;BYYHL23;BE0974293251;20190624;99543.19656705718;1
476361;4846288;DE0007164600;20190624;66629.42758642542;1
476776;B058TZ6;FR0000073272;20190624;64150.70539552731;1
476837;7380482;FR0000125007;20190624;258394.85164253175;1
477518;5671735;FR0000120578;20190624;144388.111299977;1
480710;5727973;DE0007236101;20190624;94905.05454392017;1
481808;B1XH026;FR0000125486;20190624;124514.7725744808;1
481830;7062713;FR0000121220;20190624;92815.8130093564;1
483410;4834108;FR0000121972;20190624;107086.67741243551;1
488082;5732524;ES0178430E18;20190624;1526710.203813896;1
490541;B15C557;FR0000120271;20190624;212282.11068400665;1
491062;5596991;BE0003739530;20190624;144023.70602889976;1
491207;B12T3J1;NL0000009355;20190624;253024.2551006038;1
492752;4942904;DE000ENAG999;20190624;1034148.9490212692;1
497711;5671519;NL0000395903;20190624;173862.04040409494;1
511938;5842359;DE0005557508;20190624;862950.8099686017;1
513962;B1W8P14;NL0000852564;20190624;249351.07401202404;1
517617;5176177;FR0000133308;20190624;963644.429215767;1
524918;4103596;PTEDP0AM0009;20190624;3680365.524543083;1
533338;B01FLQ6;ES0167050915;20190624;242706.894353324;1
547497;B0DJ8Q5;FR0010220475;20190624;239484.41503219475;1
549913;5499131;IT0001233417;20190624;6037228.663438508;1
557955;5579550;FI0009007132;20190624;436094.4525897913;1
570151;5701513;FI0009007884;20190624;187370.6229053011;1
573282;BYXS699;NL0012169213;20190624;274673.5203632965;1
579802;7144569;IT0003128367;20190624;1868722.8415560056;1
672716;BD6FXN3;ES0173093024;20190624;619900.0950516358;1
710755;7107551;DE0005773303;20190624;117759.5532947526;1
711131;BP9DL90;ES0148396007;20190624;331296.41322059435;1
715672;BZ4CMZ5;IT0005252207;20190624;941950.6578191918;1
725147;7251470;IT0003153415;20190624;2244003.1210452397;1
738307;7383072;ES0130960018;20190624;439038.52004709886;1
759800;7598003;IT0001250932;20190624;2698676.0374080744;1
936469;B13X013;FR0000130452;20190624;121175.58356035018;1
B00D9P;B00D9P6;BE0003810273;20190624;316872.2536675429;1
B01BN5;B01BN57;IT0003242622;20190624;1922000.6009932128;1
B03851;B038516;ES0118900010;20190624;502138.6534058599;1
B0C2CQ;B0C2CQ3;FR0010208488;20190624;719117.2365884439;1
B11ZRK;B11ZRK9;FR0010307819;20190624;157726.34649363637;1
B164FY;B164FY1;FR0010340141;20190624;53877.730734058256;1
B1FW75;B1FW751;PTGAL0AM0009;20190624;652622.6691589196;1
B1JB4K;B1JB4K8;DE000SYM9999;20190624;110278.97848197418;1
B28DTJ;B28DTJ6;FR0006174348;20190624;425461.23541968735;1
DE305Z;B5ZQ9D3;DE000EVNK013;20190624;312624.76807576773;1
DE601Y;BZ6CZ43;DE000UNSE018;20190624;362633.3738608431;1
DE6041;BDCFZS6;DE000A2AADD2;20190624;564517.3840772012;1
DE8087;BD594Y4;DE000SHL1006;20190624;235550.01562823865;1
DE80DC;BD2P9X9;DE000KBX1006;20190624;109178.9123301374;1
EF024;B292JQ9;FR0010533075;20190624;763624.5388456127;1
EF025;B3B8D04;FR0010613471;20190624;822681.4328725383;1
EF2;4031879;FR0000124141;20190624;499833.1289345378;1
EG063;B4YVF56;DE000A1DAHH0;20190624;199177.41731209084;1
ES0017;B3MSM28;ES0109067019;20190624;121352.83295662983;1
ES502D;BX90C05;ES0105066007;20190624;234574.35389920027;1
ES504F;BVRZ8L1;ES0105046009;20190624;62700.85399290205;1
FR506H;4067164;FR0000121725;20190624;6475.875586713558;1
IT607O;BD2Z8S7;IT0005211237;20190624;1749900.7397829178;1
NL402E;BNCBD46;NL0010801007;20190624;116422.6921207105;1
049065;4519579;IE0004906560;20190923;94159.58672915124;1
307428;4741714;FR0000130395;20190923;65303.04097609069;1
401093;BD0Q398;NL0011794037;20190923;446529.05706117855;1
401140;B1YXBJ7;FR0000120073;20190923;91653.23348979084;1
401190;BJ2KSG2;NL0013267909;20190923;137167.80396768337;1
401225;4012250;NL0000235190;20190923;69058.96100797696;1
407023;B1Y9TB3;FR0000120644;20190923;165346.75043203784;1
408348;5086577;DE000BASF111;20190923;134306.4897764237;1
408522;5756029;DE0005190003;20190923;140482.20086098643;1
408930;5107401;DE0005200000;20190923;103371.5786204654;1
411232;5852842;FR0000120404;20190923;234036.7844027721;1
416279;4162791;FR0000121329;20190923;88092.55852671526;1
417754;5641567;FR0000120172;20190923;501135.2327823002;1
417986;5650422;ES0116870314;20190923;460618.05819441535;1
419454;4061393;FR0000130403;20190923;21392.91550049507;1
421185;5806225;BE0974256852;20190923;186063.8560377447;1
424910;B0HZL93;NL0000009827;20190923;79565.77206363049;1
430230;4834777;FR0000127771;20190923;421961.63672785874;1
430376;7212477;FR0000121667;20190923;71051.51982238522;1
431536;5271782;ES0130670112;20190923;514045.202317877;1
441842;5253973;FR0000052292;20190923;16253.299587595997;1
441870;5120679;DE0006047004;20190923;125402.59895926982;1
441920;B0CCH46;NL0000008977;20190923;129613.55039943018;1
441930;7792559;NL0000009165;20190923;115650.46797325124;1
442031;5076705;DE0006048432;20190923;97571.7200517465;1
442464;B288C92;ES0144580Y14;20190923;1460968.8198316265;1
443639;7145056;IT0003132476;20190923;770966.142441701;1
447723;B1Y1SQ7;PTJMT0AE0001;20190923;517082.2824847575;1
449000;4490005;FI0009000202;20190923;183425.61130429915;1
449667;B09M9D2;FI0009013403;20190923;195459.50829233215;1
453456;5956078;NL0000009082;20190923;3411601.5266718427;1
453478;4057808;FR0000120321;20190923;44332.961647260585;1
454721;4547213;FR0000130213;20190923;437257.2570164284;1
457270;4572709;FR0000039299;20190923;2339991.670556423;1
461785;4617859;DE0005552004;20190923;336008.47232255165;1
465145;4651459;AT0000743059;20190923;163897.78914496576;1
465975;5809428;NL0009432491;20190923;226129.8918164057;1
468232;4682329;FR0000120693;20190923;67224.71731177806;1
468520;5986622;NL0000009538;20190923;201677.19631502297;1
473322;5669354;ES0173516115;20190923;682674.1218062611;1
473550;4768962;DE0007037129;20190923;296111.90891121124;1
474184;4741844;DE0006599905;20190923;95235.97366385012;1
476776;B058TZ6;FR0000073272;20190923;59314.29267942641;1
476837;7380482;FR0000125007;20190923;241136.46772357324;1
477518;5671735;FR0000120578;20190923;130826.56887422598;1
480710;5727973;DE0007236101;20190923;104103.9165414698;1
481808;B1XH026;FR0000125486;20190923;112427.59221191076;1
481830;7062713;FR0000121220;20190923;106291.94744988928;1
483410;4834108;FR0000121972;20190923;106387.38222571404;1
488082;5732524;ES0178430E18;20190923;1615165.4296199805;1
490541;B15C557;FR0000120271;20190923;218972.2127772606;1
491062;5596991;BE0003739530;20190923;150111.58681505793;1
491207;B1527V7;NL0000388619;20190923;213101.95528932216;1
492752;4942904;DE000ENAG999;20190923;1201230.2248810814;1
497711;5671519;NL0000395903;20190923;178189.21573279612;1
511938;5842359;DE0005557508;20190923;934459.1224067692;1
513962;B1W8P14;NL0000852564;20190923;221543.17248632197;1
517617;5176177;FR0000133308;20190923;1019334.0560516895;1
524918;4103596;PTEDP0AM0009;20190923;3602876.7200130266;1
533338;B01FLQ6;ES0167050915;20190923;243083.9756869907;1
547497;B0DJ8Q5;FR0010220475;20190923;222047.82105129943;1
549913;5499131;IT0001233417;20190923;6434653.662433495;1
555465;7667163;IT0003506190;20190923;386760.99559853296;1
557955;5579550;FI0009007132;20190923;398045.2121464358;1
570151;5701513;FI0009007884;20190923;193402.4750276295;1
573282;BYXS699;NL0012169213;20190923;323876.8209622346;1
579802;7144569;IT0003128367;20190923;1799645.9757375163;1
672716;BD6FXN3;ES0173093024;20190923;642180.9518208335;1
705339;B07DRZ5;IT0003828271;20190923;236931.995965232;1
710755;7107551;DE0005773303;20190923;123896.34262791296;1
711131;BP9DL90;ES0148396007;20190923;326329.7144581925;1
715672;BZ4CMZ5;IT0005252207;20190923;1051961.7124013552;1
725147;7251470;IT0003153415;20190923;2327736.709203122;1
738307;7383072;ES0130960018;20190923;439480.5139811901;1
759800;7598003;IT0001250932;20190923;2815006.243195842;1
936469;B13X013;FR0000130452;20190923;108047.86001658428;1
B00D9P;B00D9P6;BE0003810273;20190923;331978.3359580273;1
B01BN5;B01BN57;IT0003242622;20190923;1995558.441180964;1
B03851;B038516;ES0118900010;20190923;448228.0742937579;1
B09M9F;B09M9F4;BE0003822393;20190923;148082.113766247;1
B0C2CQ;B0C2CQ3;FR0010208488;20190923;709239.2283287027;1
B11ZRK;B11ZRK9;FR0010307819;20190923;154055.57793800556;1
B164FY;B164FY1;FR0010340141;20190923;56995.53775209028;1
B1FW75;B1FW751;PTGAL0AM0009;20190923;633345.547813173;1
B1JB4K;B1JB4K8;DE000SYM9999;20190923;112432.82099368724;1
B28DTJ;B28DTJ6;FR0006174348;20190923;400353.5418907466;1
DE2092;B7VG6L8;DE000A1J5RX9;20190923;3238750.0934162536;1
DE601Y;BZ6CZ43;DE000UNSE018;20190923;347746.4717486615;1
DE70FD;BYWD9S5;IE00BZ12WP82;20190923;45640.22814325566;1
DE8087;BD594Y4;DE000SHL1006;20190923;246061.77870751108;1
DE80DC;BD2P9X9;DE000KBX1006;20190923;101374.48477882436;1
EF024;B292JQ9;FR0010533075;20190923;757373.365697595;1
EF025;B3B8D04;FR0010613471;20190923;727759.4110291015;1
EF031;B62G1B5;FR0010908533;20190923;185234.48105840248;1
EF2;4031879;FR0000124141;20190923;505461.8932418301;1
ES0017;B3MSM28;ES0109067019;20190923;124383.07955874129;1
ES502D;BX90C05;ES0105066007;20190923;226036.9942739954;1
ES504F;BVRZ8L1;ES0105046009;20190923;69631.47181919488;1
IT607O;BD2Z8S7;IT0005211237;20190923;1941044.4654560585;1
IT90BV;BJ1F880;IT0005366767;20190923;1000278.6667863714;1
018270;4182249;IE0001827041;20191223;234835.74348872775;1
049065;4519579;IE0004906560;20191223;86310.52883478656;1
307428;4741714;FR0000130395;20191223;74209.8764964647;1
401093;BD0Q398;NL0011794037;20191223;481237.4619891604;1
401140;B1YXBJ7;FR0000120073;20191223;94914.88303060138;1
401190;BJ2KSG2;NL0013267909;20191223;126595.81507719908;1
401225;4012250;NL0000235190;20191223;63539.831630941386;1
407023;B1Y9TB3;FR0000120644;20191223;159868.44490069515;1
408348;5086577;DE000BASF111;20191223;121966.9097514254;1
408522;5756029;DE0005190003;20191223;122307.07031801408;1
408930;5107401;DE0005200000;20191223;99600.04294856274;1
411232;5852842;FR0000120404;20191223;215287.66933781336;1
411515;4002121;FR0000120503;20191223;222866.60760115064;1
416279;4162791;FR0000121329;20191223;97049.14719755625;1
417754;5641567;FR0000120172;20191223;582528.7587904837;1
417986;5650422;ES0116870314;20191223;497927.9694050225;1
419454;4061393;FR0000130403;20191223;20905.243590633283;1
424910;B0HZL93;NL0000009827;20191223;75053.96422974106;1
430230;4834777;FR0000127771;20191223;427619.7550335277;1
430376;7212477;FR0000121667;20191223;68953.90968062833;1
431536;5271782;ES0130670112;20191223;517763.4344426921;1
441842;5253973;FR0000052292;20191223;16009.578908804342;1
441870;5120679;DE0006047004;20191223;130111.83942028075;1
441920;B0CCH46;NL0000008977;20191223;131648.76574201832;1
441930;7792559;NL0000009165;20191223;112673.07565205167;1
442031;5076705;DE0006048432;20191223;96597.85353137882;1
442464;B288C92;ES0144580Y14;20191223;1491266.7397528118;1
443639;7145056;IT0003132476;20191223;818092.8279140781;1
447723;B1Y1SQ7;PTJMT0AE0001;20191223;551627.3803294748;1
449000;4490005;FI0009000202;20191223;169704.04958042287;1
449667;B09M9D2;FI0009013403;20191223;180856.29342722587;1
453456;5956078;NL0000009082;20191223;3844359.397655293;1
453478;4057808;FR0000120321;20191223;40866.31390034737;1
454721;4547213;FR0000130213;20191223;449868.694886258;1
457270;4572709;FR0000039299;20191223;2434712.791484127;1
461785;4617859;DE0005552004;20191223;284045.8304194816;1
465145;4651459;AT0000743059;20191223;170605.83499708786;1
465975;5809428;NL0009432491;20191223;204000.1034139575;1
468232;4682329;FR0000120693;20191223;64927.64859602743;1
468520;5986622;NL0000009538;20191223;195408.1526641406;1
471310;BDT88L2;FR0013269123;20191223;161359.1343334489;1
473322;5669354;ES0173516115;20191223;687886.9074833674;1
473550;4768962;DE0007037129;20191223;322990.31277077826;1
474184;4741844;DE0006599905;20191223;99384.73274225196;1
476776;B058TZ6;FR0000073272;20191223;65227.57489393365;1
477518;5671735;FR0000120578;20191223;115212.20335512032;1
480710;5727973;DE0007236101;20191223;80241.48767727935;1
481808;B1XH026;FR0000125486;20191223;108637.91371918468;1
481830;7062713;FR0000121220;20191223;102265.18053465275;1
483410;4834108;FR0000121972;20191223;97089.81166404532;1
488082;5732524;ES0178430E18;20191223;1716016.345666133;1
490541;B15C557;FR0000120271;20191223;217666.05231939163;1
491062;5596991;BE0003739530;20191223;130533.67361715712;1
491207;B1527V7;NL0000388619;20191223;242014.0775391754;1
492752;4942904;DE000ENAG999;20191223;1186316.7966801545;1
497711;5671519;NL0000395903;20191223;171473.17629038333;1
511938;5842359;DE0005557508;20191223;1004023.097551578;1
517617;5176177;FR0000133308;20191223;1038717.331919826;1
524918;4103596;PTEDP0AM0009;20191223;3181467.1419214257;1
533338;B01FLQ6;ES0167050915;20191223;251752.44813707087;1
549913;5499131;IT0001233417;20191223;6442673.057863494;1
557955;5579550;FI0009007132;20191223;408779.7760048609;1
570151;5701513;FI0009007884;20191223;197840.38218419228;1
579802;7144569;IT0003128367;20191223;1653813.9817539246;1
672716;BD6FXN3;ES0173093024;20191223;622562.0078572419;1
705339;B07DRZ5;IT0003828271;20191223;230616.3581674859;1
710755;7107551;DE0005773303;20191223;128417.45051493296;1
711131;BP9DL90;ES0148396007;20191223;283992.8132131659;1
715672;BZ4CMZ5;IT0005252207;20191223;1128384.3449885617;1
725147;7251470;IT0003153415;20191223;2302594.1784998258;1
738307;7383072;ES0130960018;20191223;365919.5873287929;1
759800;7598003;IT0001250932;20191223;2601629.857249932;1
936469;B13X013;FR0000130452;20191223;98548.93205755547;1
B00D9P;B00D9P6;BE0003810273;20191223;351203.88230048923;1
B01BN5;B01BN57;IT0003242622;20191223;1837911.7483453408;1
B01SPF;BYY3DX6;ES0171996087;20191223;278479.09307655244;1
B03851;B038516;ES0118900010;20191223;443941.7350458629;1
B09DHL;B09DHL9;DE000A0D9PT0;20191223;32439.3634385366;1
B09M9F;B09M9F4;BE0003822393;20191223;121399.712846469;1
B0C2CQ;B0C2CQ3;FR0010208488;20191223;700542.3404776048;1
B11ZRK;B11ZRK9;FR0010307819;20191223;137602.4232072088;1
B164FY;B164FY1;FR0010340141;20191223;54205.18729486017;1
B1FW75;B1FW751;PTGAL0AM0009;20191223;600585.86097711;1
B1JB4K;B1JB4K8;DE000SYM9999;20191223;109240.41633611351;1
B234WN;B234WN9;IT0003492391;20191223;68872.1927741382;1
B28DTJ;B28DTJ6;FR0006174348;20191223;382098.3270423781;1
DE2092;B7VG6L8;DE000A1J5RX9;20191223;3122522.498734327;1
DE601Y;BZ6CZ43;DE000UNSE018;20191223;338772.9859502692;1
DE70FD;BYWD9S5;IE00BZ12WP82;20191223;47712.304891701206;1
DE8087;BD594Y4;DE000SHL1006;20191223;199266.74110002336;1
DE80DC;BD2P9X9;DE000KBX1006;20191223;95255.21735875582;1
EF024;B292JQ9;FR0010533075;20191223;638631.9905481606;1
EF025;B3B8D04;FR0010613471;20191223;686170.8115336145;1
EF031;B62G1B5;FR0010908533;20191223;179707.723132459;1
EF2;4031879;FR0000124141;20191223;476789.44947347726;1
EG7;5497168;DE0007664039;20191223;46181.906943005066;1
ES0017;B3MSM28;ES0109067019;20191223;117327.67874201848;1
ES504F;BVRZ8L1;ES0105046009;20191223;70094.35377212653;1
IT607O;BD2Z8S7;IT0005211237;20191223;1978950.1967035967;1
IT90BV;BJ1F880;IT0005366767;20191223;775708.5526617789;1
018270;4182249;IE0001827041;20200323;477383.5447647415;1
049065;4519579;IE0004906560;20200323;93461.30114978328;1
401093;BD0Q398;NL0011794037;20200323;522117.43641165865;1
401140;B1YXBJ7;FR0000120073;20200323;109849.7740240758;1
401190;BJ2KSG2;NL0013267909;20200323;226845.4691212247;1
407023;B1Y9TB3;FR0000120644;20200323;191455.75280869455;1
408348;5086577;DE000BASF111;20200323;217804.29517499375;1
408522;5756029;DE0005190003;20200323;221912.9493575504;1
408930;5107401;DE0005200000;20200323;138535.4582484606;1
411232;5852842;FR0000120404;20200323;340650.9727956653;1
411515;4002121;FR0000120503;20200323;306473.97584706894;1
416279;4162791;FR0000121329;20200323;141224.91298168403;1
417754;5641567;FR0000120172;20200323;743842.5427704195;1
417986;5650422;ES0116870314;20200323;665856.773647937;1
419454;4061393;FR0000130403;20200323;33547.940163750885;1
423932;5579107;ES0125220311;20200323;85528.53939143608;1
424910;B0HZL93;NL0000009827;20200323;102334.02620229124;1
430230;4834777;FR0000127771;20200323;627821.3768328899;1
430376;7212477;FR0000121667;20200323;78973.36080604511;1
431536;5271782;ES0130670112;20200323;697755.2990169917;1
441842;5253973;FR0000052292;20200323;17904.68018791031;1
441870;5120679;DE0006047004;20200323;265731.6386038836;1
441920;B0CCH46;NL0000008977;20200323;172507.11235142694;1
441930;7792559;NL0000009165;20200323;145650.20191721647;1
442031;5076705;DE0006048432;20200323;145968.71611051678;1
442464;B288C92;ES0144580Y14;20200323;1309548.338524536;1
443639;7145056;IT0003132476;20200323;1494208.509284845;1
447723;B1Y1SQ7;PTJMT0AE0001;20200323;608471.1121392411;1
449000;4490005;FI0009000202;20200323;217055.9968123267;1
449667;B09M9D2;FI0009013403;20200323;214661.73030438385;1
453456;5956078;NL0000009082;20200323;4735829.086962352;1
453478;4057808;FR0000120321;20200323;44246.60499406156;1
457270;4572709;FR0000039299;20200323;3758269.4811439496;1
461785;4617859;DE0005552004;20200323;488153.0538951159;1
465145;4651459;AT0000743059;20200323;404656.3039541357;1
465975;5809428;NL0009432491;20200323;215965.56221703452;1
468232;4682329;FR0000120693;20200323;80551.1766674412;1
468520;5986622;NL0000009538;20200323;273973.3561566708;1
471310;BDT88L2;FR0013269123;20200323;219858.3285727961;1
473322;5669354;ES0173516115;20200323;1517032.2791117823;1
474184;4741844;DE0006599905;20200323;121944.67339179484;1
476776;B058TZ6;FR0000073272;20200323;136405.24397807833;1
477518;5671735;FR0000120578;20200323;131309.50481300076;1
480710;5727973;DE0007236101;20200323;140467.7804929575;1
481808;B1XH026;FR0000125486;20200323;152358.83590846942;1
481830;7062713;FR0000121220;20200323;179323.7684373539;1
483410;4834108;FR0000121972;20200323;129900.26311942456;1
488082;5732524;ES0178430E18;20200323;2287960.1670268984;1
490541;B15C557;FR0000120271;20200323;416674.1100402723;1
491062;5596991;BE0003739530;20200323;134541.1457930964;1
491207;B1527V7;NL0000388619;20200323;264272.01402562245;1
492752;4942904;DE000ENAG999;20200323;1372535.194811368;1
497711;5671519;NL0000395903;20200323;191702.87343571705;1
511938;5842359;DE0005557508;20200323;1109471.4690944168;1
512907;5129074;DE0005785802;20200323;152277.10437516207;1
517617;5176177;FR0000133308;20200323;1123032.5908595568;1
524918;4103596;PTEDP0AM0009;20200323;3508513.8952203584;1
533004;5330047;FR0000130650;20200323;68663.20587166207;1
547497;B0DJ8Q5;FR0010220475;20200323;285750.8556392791;1
