compositionDate;securityDate;inputCurrency;stoxxid;securityName;isin;sedol;currency;icb5_l1;icb5_l2;icb5_l3;icb5_l4;country;BBGTicker;shareClass;RIC;RICExtension;parentStoxxId;countryOfIncorporation;ISO2CountryDom;exchangeName;isoCountryCode;countryCode;mappedRegions;isoMicCode;closePrice;adjustedOpenPrice;adjustedOpenGross;adjustedOpenNet;adjustmentFactor;fxLocUsed;isStockConnectSecurity;Foreign Ownership Limit;Foreign Holding;Foreign Headroom;FreeFloat;shares;ffmcap;size;index_weight_close;index_weight_open;ADTV_3m_USD;ADTV_3m_EUR;ADTV_6m_USD;ADTV_6m_EUR;ADTV_9m_USD;ADTV_9m_EUR;ADTV_12m_USD;ADTV_12m_EUR;orgPermId;comName;typeCode;description;ultimateParentOrgPermID;ultimateParentName;ultimateParentTypeCode;ultimateParentTypeDescription;axiomaId;composition_date;Unnamed: 0;reportDate;dj_id;icb_sectorl1;icb_sectorl3;vol;is_selected;inverse;inverse_vol;exclusion;exclusion_reason;Step 1 icb_sectorl1 exclusion;Step 2 vol exclusion;Step 2 top 100 by vol asc final rank;divide_inverse_vol;weight;capped_weight;cap_limit;cap_factor;weight_factor;Step 1 icb5_l1 exclusion;Step 2 icb5_l3 exclusion;Step 3 vol exclusion;Step 3 top 100 by vol asc final rank
20221219;20221219;EUR;417754;CARREFOUR;FR0000120172;5641567;EUR;45;4520;452010.0;45201010.0;FR;;;CARR.PA;PA;;FR;FR;Euronext Paris;FR;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XPAR;15.575;15.575;15.575;15.575;;1.0;False;1.0;0.0;1.0;0.7784;742157461;8997605351;;0.0019;0.0019;31872696.231869;31210894.159601;31842646.2466121;31422945.816711;42189237.6636933;40624342.5120924;49179450.2351174;46109614.5135907;4295866751;Carrefour SA;COM;Business Organization;4295866751.0;Carrefour SA;COM;Business Organization;QLQRDBF39;2022-12-19;763.0;2022-12-02;417754;45;452010;0.266134508210968;Y;1.0;3.7574984421309545;False;;;;;3.7574984421309545;0.010165788156942863;0.010165788156942863;0.1;1.0;652699.0790974551;False;False;False;41.0
20221219;20221219;EUR;417986;Naturgy Energy Group;ES0116870314;5650422;EUR;65;6510;651020.0;65102020.0;ES;;;NTGY.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;25.15;25.15;25.15;25.15;;1.0;False;1.0;0.0;1.0;0.186;969613801;4535756400;;0.001;0.001;9212961.27330147;9009696.9290428;9051081.48499856;8925200.60676678;10636625.542828;10278658.5991316;13717256.1949308;12837728.7064193;4295889554;Naturgy Energy Group SA;COM;Business Organization;4295889554.0;Naturgy Energy Group SA;COM;Business Organization;JMMB7S9H0;2022-12-19;719.0;2022-12-02;417986;65;651020;0.298769088374797;Y;1.0;3.3470664767886884;False;;;;;3.3470664767886884;0.009055378005943318;0.009055378005943318;0.1;1.0;360054.79148879997;False;False;False;63.0
20221219;20221219;EUR;423932;ACCIONA S.A.;ES0125220311;5579107;EUR;50;5010;501010.0;50101010.0;ES;;;ANA.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;174.8;174.8;174.8;174.8;;1.0;False;1.0;0.0;1.0;0.4488;54856653;4303517593;;0.0009;0.0009;15779504.0837498;15445661.4821533;16698827.4004778;16476427.0802443;20203687.1506968;19486766.1613096;19647036.785209;18635915.142992;4295889303;Acciona SA;COM;Business Organization;4295889303.0;Acciona SA;COM;Business Organization;MJ7LKPSZ8;2022-12-19;710.0;2022-12-02;423932;50;501010;0.2900987825917;Y;1.0;3.4471016771120047;False;;;;;3.4471016771120047;0.009326019942430043;0.009326019942430043;0.1;1.0;53352.51683312382;False;False;False;57.0
20221219;20221219;EUR;424910;KONINKLIJKE DSM;NL0000009827;B0HZL93;EUR;45;4510;451020.0;45102020.0;NL;;;DSMN.AS;AS;;NL;NL;Euronext Amsterdam;NL;NL;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XAMS;118.85;118.85;118.85;118.85;;1.0;False;1.0;0.0;1.0;1.0;174786029;20773319547;;0.0044;0.0045;55758459.9994673;54730952.1196509;55246321.0011284;54551376.0796837;60336202.9945464;58462179.1806996;65016591.5711093;61502191.706044;4295884728;Dsm BV;COM;Business Organization;;;;;HZ19ZP3Z2;2022-12-19;685.0;2022-12-02;424910;45;451020;0.323360373206814;N;1.0;3.0925248820158386;False;;;;;3.0925248820158386;0.0083667241130827;0.0083667241130827;0.1;1.0;70397.34213784352;False;False;False;98.0
20221219;20221219;EUR;430230;VIVENDI;FR0000127771;4834777;EUR;40;4030;403010.0;40301035.0;FR;;;VIV.PA;PA;;FR;FR;Euronext Paris;FR;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XPAR;8.67;8.67;8.67;8.67;;1.0;False;1.0;0.0;1.0;0.6297;1108561850;6052192312;;0.0013;0.0013;19124360.1731862;18711118.8252656;20770461.1806377;20485786.607804;26195833.4176938;25276530.9315276;30154644.5866928;28360035.1065498;4295867220;Vivendi SE;COM;Business Organization;4295867220.0;Vivendi SE;COM;Business Organization;G28FV8MF0;2022-12-19;607.0;2022-12-02;430230;40;403010;0.226853715121441;Y;1.0;4.408127058728893;False;;;;;4.408127058728893;0.011926042429045347;0.011926042429045347;0.1;1.0;1375552.7599821624;False;False;False;11.0
20221219;20221219;EUR;430376;ESSILORLUXOTTICA;FR0000121667;7212477;EUR;20;2010;201020.0;20102015.0;FR;;;ESLX.PA;PA;;FR;FR;Euronext Paris;FR;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XPAR;170.95;170.95;170.95;170.95;;1.0;False;1.0;0.0;1.0;0.6791;447414462;51941304598;;0.0111;0.0112;85048653.7674839;83282012.7274859;76889001.9990242;75804131.6903964;80667461.2337785;78154807.3310977;91514263.957721;86330383.0188285;4295867261;EssilorLuxottica SA;COM;Business Organization;4295867261.0;EssilorLuxottica SA;COM;Business Organization;U6MGPTWJ9;2022-12-19;733.0;2022-12-02;430376;20;201020;0.308442328062466;Y;1.0;3.24209717350298;False;;;;;3.24209717350298;0.008771387016560704;0.008771387016560704;0.1;1.0;51309.663741215;False;False;False;78.0
20221219;20221219;EUR;431536;ENDESA;ES0130670112;5271782;EUR;65;6510;651010.0;65101015.0;ES;;;ELE.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;17.495;17.495;17.495;17.495;;1.0;False;1.0;0.0;1.0;0.299;1058752117;5538337618;;0.0012;0.0012;21286027.5131761;20819398.2698995;18862942.875538;18585825.7432406;20085645.7405181;19456207.2934796;21434982.7425368;20285400.0273317;4295889287;Endesa SA;COM;Business Organization;4295875798.0;Enel SpA;COM;Business Organization;F39VNW5B7;2022-12-19;737.0;2022-12-02;431536;65;651010;0.269491332247682;Y;1.0;3.710694483787433;False;;;;;3.710694483787433;0.010039161590690241;0.010039161590690241;0.1;1.0;573830.3281331947;False;False;False;42.0
20221219;20221219;EUR;435209;FRESENIUS;DE0005785604;4352097;EUR;20;2010;201010.0;20101025.0;DE;;;FREG.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;25.58;25.58;25.58;25.58;;1.0;False;1.0;0.0;1.0;0.736;563237277;10604000626;;0.0023;0.0023;37303758.8740867;36690719.0874692;38071981.5025792;37630988.5917863;40791499.8395923;39568093.7370094;48450226.9287844;45625980.1389116;5001439044;Fresenius SE & Co KGaA;COM;Business Organization;5001439044.0;Fresenius SE & Co KGaA;COM;Business Organization;FJ2JMY2R1;2022-12-19;724.0;2022-12-02;435209;20;201010;0.311967222625477;Y;1.0;3.205464957453304;False;;;;;3.205464957453304;0.008672279763739282;0.008672279763739282;0.1;1.0;339025.79217119946;False;False;False;81.0
20221219;20221219;EUR;435413;UNITED INTERNET;DE0005089031;4354134;EUR;10;1010;101010.0;10101020.0;DE;;;UTDI.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;18.14;18.14;18.14;18.14;;1.0;False;1.0;0.0;1.0;0.4897;194000000;1723332652;;0.0004;0.0004;5594577.74424757;5455841.16826689;4733112.0454694;4649463.41965643;5092474.84900603;4920488.37427428;6154041.22666054;5776810.83601881;4295869278;United Internet AG;COM;Business Organization;4295869278.0;United Internet AG;COM;Business Organization;FBXUN8N19;2022-12-19;614.0;2022-12-02;435413;10;101010;0.271339039931251;Y;1.0;3.6854261747714934;False;;;;;3.6854261747714934;0.00997079901370018;0.00997079901370018;0.1;1.0;549658.1595204069;False;False;False;44.0
20221219;20221219;EUR;435435;FUCHS PETROLUB PREF;DE000A3E5D64;BNHRG84;EUR;55;5520;552010.0;55201020.0;DE;;;FPE3_p.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;33.18;33.18;33.18;33.18;;1.0;False;1.0;0.0;1.0;1.0;69500000;2306010000;;0.0005;0.0005;4378056.59275574;4284028.23179917;4038508.46040385;3979841.88437471;5713584.37303703;5488440.445941;5677312.61721006;5363074.40557501;5040186258;Fuchs Se;COM;Business Organization;5040186258.0;Fuchs Se;COM;Business Organization;R1BYUNVD8;2022-12-19;722.0;2022-12-02;435435;55;552010;0.302643333531624;Y;1.0;3.304219486121631;False;;;;;3.304219486121631;0.00893945688528497;0.00893945688528497;0.1;1.0;269423.05260051147;False;False;False;69.0
