compositionDate,securityDate,inputCurrency,stoxxid,securityName,isin,sedol,currency,icb5_l1,icb5_l2,icb5_l3,icb5_l4,country,BBGTicker,shareClass,RIC,RICExtension,parentStoxxId,countryOfIncorporation,ISO2CountryDom,exchangeName,isoCountryCode,countryCode,mappedRegions,isoMicCode,closePrice,adjustedOpenPrice,adjustedOpenGross,adjustedOpenNet,adjustmentFactor,fxLocUsed,isStockConnectSecurity,Foreign Ownership Limit,Foreign Holding,Foreign Headroom,FreeFloat,shares,ffmcap,size,index_weight_close,index_weight_open,ADTV_3m_USD,ADTV_3m_EUR,ADTV_6m_USD,ADTV_6m_EUR,ADTV_9m_USD,ADTV_9m_EUR,ADTV_12m_USD,ADTV_12m_EUR,orgPermId,comName,typeCode,description,ultimateParentOrgPermID,ultimateParentName,ultimateParentTypeCode,ultimateParentTypeDescription,axiomaId,composition_date,Unnamed: 0,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected,inverse,inverse_vol,exclusion,exclusion_reason,Step 1 icb_sectorl1 exclusion,Step 2 vol exclusion,Step 2 top 100 by vol asc final rank,divide_inverse_vol,weight,capped_weight,cap_limit,cap_factor,weight_factor,Step 1 icb5_l1 exclusion,Step 2 icb5_l3 exclusion,Step 3 vol exclusion,Step 3 top 100 by vol asc final rank
20230918,20230918,EUR,476776,SAFRAN,FR0000073272,B058TZ6,EUR,50,5020,502010,50201010,FR,,,SAF.PA1,PA1,,FR,FR,,,FR,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,152.42,152.42,152.42,152.42,,1,FALSE,1,0,1,0.8877,427260541,57809732958,,0.0117558,0.0115506,85549985.25,78719092.67,88116245.23,80974202.21,93667409.26,86540543.77,91230675.56,85528100.6,4295867343,Safran SA,COM,Business Organization,4295867343,Safran SA,COM,Business Organization,LDX9BSK41,9/18/2023,645,9/2/2023,476776,50,502010,0.209691539,Y,1,4.768909623,FALSE,,,,,4.768909623,0.010117293,0.010117293,0.1,1,66377.72427,FALSE,FALSE,FALSE,41
20230918,20230918,EUR,725147,SNAM RETE GAS,IT0003153415,7251470,EUR,60,6010,601010,60101035,IT,,,SRG.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,4.818,4.818,4.818,4.818,,1,FALSE,1,0,1,0.6119,3360857809,9908259848,,0.0020001,0.0019797,28084640.53,25844943.55,28244642.08,25973961.89,28398269.28,26239195.79,27506024.93,25757492.94,4295875615,Snam SpA,COM,Business Organization,4295875615,Snam SpA,COM,Business Organization,GMR6KZMM2,9/18/2023,634,9/2/2023,725147,60,601010,0.210816764,Y,1,4.743455797,FALSE,,,,,4.743455797,0.010063292,0.010063292,0.1,1,2088686.627,FALSE,FALSE,FALSE,42
20230918,20230918,EUR,B01BN5,TERNA,IT0003242622,B01BN57,EUR,65,6510,651010,65101015,IT,,,TRN.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,7.778,7.778,7.778,7.778,,1,FALSE,1,0,1,0.7015,2009992000,10967053020,,0.0022258,0.0021913,29195621.19,26870893.78,32001753.44,29437420.46,30166854.21,27867557.59,29017812.9,27170451.08,4295875459,Terna Rete Elettrica Nazionale SpA,COM,Business Organization,4295875459,Terna Rete Elettrica Nazionale SpA,COM,Business Organization,5KLNCD130,9/18/2023,623,9/2/2023,B01BN5,65,651010,0.21104662,Y,1,4.738289586,FALSE,,,,,4.738289586,0.010052332,0.010052332,0.1,1,1292405.759,FALSE,FALSE,FALSE,43
20230918,20230918,EUR,IT509P,FERRARI,NL0011585146,BD6G507,EUR,40,4010,401010,40101020,IT,,,RACE.MI,MI,,NL,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,284,284,284,284,,1,FALSE,1,0,1,0.6074,193923499,33452113855,,0.0067338,0.006707,100364799.5,92634769.61,92823518.64,85516355.34,88455858.74,81764463.14,80901092.65,75609877.98,5048024162,Ferrari NV,COM,Business Organization,5048024162,Ferrari NV,COM,Business Organization,FW35QA133,9/18/2023,850,9/2/2023,IT509P,40,401010,0.211224839,Y,1,4.734291693,FALSE,,,,,4.734291693,0.01004385,0.01004385,0.1,1,35365.67051,FALSE,FALSE,FALSE,44
20230918,20230918,EUR,715672,DAVIDE CAMPARI,NL0015435975,BMQ5W17,EUR,45,4510,451010,45101015,IT,,,CPRI.MI,MI,,NL,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,11.38,11.38,11.38,11.38,,1,FALSE,1,0,1,0.4579,1161600000,6052983763,,0.0012476,0.0012084,26451715.15,24330919.07,27240327.4,25047538.23,26191482.28,24189733.14,24368625.1,22791657.53,5074857289,Davide Campari Milano NV,COM,Business Organization,5052138508,Lagfin SCA,COM,Business Organization,8C68Q3884,9/18/2023,751,9/2/2023,715672,45,451010,0.213125106,Y,1,4.692079784,FALSE,,,,,4.692079784,0.009954297,0.009954297,0.1,1,874718.5771,FALSE,FALSE,FALSE,45
20230918,20230918,EUR,49065,KERRY GRP,IE0004906560,4519579,EUR,45,4510,451020,45102020,IE,,,KYGa.I1,I1,,IE,IE,,,IE,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,82.96,82.96,82.96,82.96,,1,FALSE,1,0,1,0.8866,177099326,13026069131,,0.0026095,0.0026023,20650901.6,19059409.91,24650052.54,22685856.89,24675800.72,22813042.26,25690450.71,24168053.02,4295874927,Kerry Group PLC,COM,Business Organization,4295874927,Kerry Group PLC,COM,Business Organization,KWT9DJM17,9/18/2023,689,9/2/2023,49065,45,451020,0.213516386,Y,1,4.683481285,FALSE,,,,,4.683481285,0.009936056,0.009936056,0.1,1,119769.2334,FALSE,FALSE,FALSE,46
20230918,20230918,EUR,B0C2CQ,ENGIE,FR0010208488,B0C2CQ3,EUR,65,6510,651020,65102000,FR,,,ENGIE.PA1,PA1,,FR,FR,,,FR,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,15.198,15.198,15.198,15.198,,1,FALSE,1,0,1,0.7636,2435285011,28261952076,,0.0057357,0.0056468,58366265.01,53682711.24,68426346.8,62854861.85,76943884.37,71144720.98,75388541.85,70653793.15,4295866806,Engie SA,COM,Business Organization,4295866806,Engie SA,COM,Business Organization,57UCVPC33,9/18/2023,719,9/2/2023,B0C2CQ,65,651020,0.213766003,Y,1,4.678012347,FALSE,,,,,4.678012347,0.009924453,0.009924453,0.1,1,653010.4743,FALSE,FALSE,FALSE,47
20230918,20230918,EUR,430230,VIVENDI,FR0000127771,4834777,EUR,40,4030,403010,40301035,FR,,,VIV.PA1,PA1,,FR,FR,,,FR,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,8.22,8.22,8.22,8.22,,1,FALSE,1,0,1,0.701,1029918125,5934614818,,0.0011963,0.0011464,16259227.45,14940036.98,23838750.44,21919480.48,23931044.31,22117642.42,22782997.56,21324441.63,4295867220,Vivendi SE,COM,Business Organization,4295867220,Vivendi SE,COM,Business Organization,G28FV8MF0,9/18/2023,607,9/2/2023,430230,40,403010,0.217606619,Y,1,4.595448444,FALSE,,,,,4.595448444,0.009749293,0.009749293,0.1,1,1186045.375,FALSE,FALSE,FALSE,48
20230918,20230918,EUR,476361,SAP,DE0007164600,4846288,EUR,10,1010,101010,10101015,DE,,,SAPG.DE,DE,,DE,DE,XETRA,DE,DE,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XETR,127.22,127.22,127.22,127.22,,1,FALSE,1,0,1,0.8326,1228504232,1.30127E+11,,0.0264746,0.0275769,235769813.2,217050691.5,228704358.2,210374653.4,219908608,203133845.6,214928752.9,201320442,5043321284,Sap Se,COM,Business Organization,5043321284,Sap Se,COM,Business Organization,XYPJR6DB2,9/18/2023,641,9/2/2023,476361,10,101010,0.220436288,Y,1,4.536458167,FALSE,,,,,4.536458167,0.009624144,0.009624144,0.1,1,75649.61863,FALSE,FALSE,FALSE,49
20230918,20230918,EUR,576920,ARCADIS,NL0006237562,5769209,EUR,50,5010,501010,50101015,NL,,,ARDS.AS1,AS1,,NL,NL,,,NL,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,42.76,42.76,42.76,42.76,,1,FALSE,1,0,1,0.818,90442091,3163454518,,0.000647,0.0006321,5303598.625,4884631.734,6182909.438,5692754.479,5490993.394,5072777.218,5058793.852,4731193.093,4295884700,Arcadis NV,COM,Business Organization,4295884700,Arcadis NV,COM,Business Organization,VYPCBZAS8,9/18/2023,806,9/2/2023,576920,50,501010,0.22213595,Y,1,4.501747687,FALSE,,,,,4.501747687,0.009550506,0.009550506,0.1,1,223351.3992,FALSE,FALSE,FALSE,50
20230918,20230918,EUR,579802,ENEL,IT0003128367,7144569,EUR,65,6510,651010,65101015,IT,,,ENEI.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,6.285,6.285,6.285,6.285,,1,FALSE,1,0,1,0.7641,10166679946,48824143522,,0.0098979,0.0097552,156852047.1,144195445.4,156523509.1,143803792.4,158195663.6,146081656.6,151923469.9,142179477.6,4295875798,Enel SpA,COM,Business Organization,4295875798,Enel SpA,COM,Business Organization,UG9ADRCR6,9/18/2023,736,9/2/2023,579802,65,651010,0.222663491,Y,1,4.491082006,FALSE,,,,,4.491082006,0.009527878,0.009527878,0.1,1,1515971.118,FALSE,FALSE,FALSE,51
20230918,20230918,EUR,IT506M,INWIT,IT0005090300,BZ0P4R4,EUR,15,1510,151020,15102015,IT,,,INWT.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,11.775,11.775,11.775,11.775,,1,FALSE,1,0,1,0.369,960200000,4172044995,,0.0008441,0.0008275,12201102.7,11207392.24,14014167.93,12872530.1,13736322.45,12684649.16,12238725.45,11408863.51,5045517782,Infrastrutture Wireless Italiane SpA,COM,Business Organization,5045517782,Infrastrutture Wireless Italiane SpA,COM,Business Organization,PNCMJW135,9/18/2023,844,9/2/2023,IT506M,15,151020,0.223144488,Y,1,4.481401306,FALSE,,,,,4.481401306,0.009507341,0.009507341,0.1,1,807417.4748,FALSE,FALSE,FALSE,52
20230918,20230918,EUR,488082,TELEFONICA,ES0178430E18,5732524,EUR,15,1510,151020,15102015,ES,,,TEF.MC,MC,,ES,ES,Madrid Stock Exchange,ES,ES,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XMAD,3.937,3.937,3.937,3.937,,1,FALSE,1,0,1,1,5750458145,22639553717,,0.0046844,0.0045235,40959481.78,37687926.53,42601607.1,39199540.29,44951851.97,41578501.86,45432863.22,42626187.68,5000062703,Telefonica SA,COM,Business Organization,5000062703,Telefonica SA,COM,Business Organization,YJNCXMLY0,9/18/2023,626,9/2/2023,488082,15,151020,0.224372459,Y,1,4.45687499,FALSE,,,,,4.45687499,0.009455308,0.009455308,0.1,1,2401653.016,FALSE,FALSE,FALSE,53
20230918,20230918,EUR,473550,RWE,DE0007037129,4768962,EUR,65,6510,651020,65102000,DE,,,RWEG.DE,DE,,DE,DE,XETRA,DE,DE,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XETR,36.69,36.69,36.69,36.69,,1,FALSE,1,0,1,0.9091,743841217,24810733788,,0.0049947,0.0049573,69702350.41,64148503.79,70248525.94,64593319.44,74628294.74,68992203.39,72576582.15,68086999.37,4295869049,RWE AG,COM,Business Organization,4295869049,RWE AG,COM,Business Organization,1VXL2D4M7,9/18/2023,647,9/2/2023,473550,65,651020,0.224801112,Y,1,4.448376579,FALSE,,,,,4.448376579,0.009437278,0.009437278,0.1,1,257216.6381,FALSE,FALSE,FALSE,54
