compositionDate,securityDate,inputCurrency,stoxxid,securityName,isin,sedol,currency,icb5_l1,icb5_l2,icb5_l3,icb5_l4,country,BBGTicker,shareClass,RIC,RICExtension,parentStoxxId,countryOfIncorporation,ISO2CountryDom,exchangeName,isoCountryCode,countryCode,mappedRegions,isoMicCode,closePrice,adjustedOpenPrice,adjustedOpenGross,adjustedOpenNet,adjustmentFactor,fxLocUsed,isStockConnectSecurity,Foreign Ownership Limit,Foreign Holding,Foreign Headroom,FreeFloat,shares,ffmcap,size,index_weight_close,index_weight_open,ADTV_3m_USD,ADTV_3m_EUR,ADTV_6m_USD,ADTV_6m_EUR,ADTV_9m_USD,ADTV_9m_EUR,ADTV_12m_USD,ADTV_12m_EUR,orgPermId,comName,typeCode,description,ultimateParentOrgPermID,ultimateParentName,ultimateParentTypeCode,ultimateParentTypeDescription,axiomaId,composition_date,Unnamed: 0,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected,inverse,inverse_vol,exclusion,exclusion_reason,Step 1 icb_sectorl1 exclusion,Step 2 vol exclusion,Step 2 top 100 by vol asc final rank,divide_inverse_vol,weight,capped_weight,cap_limit,cap_factor,weight_factor,Step 1 icb5_l1 exclusion,Step 2 icb5_l3 exclusion,Step 3 vol exclusion,Step 3 top 100 by vol asc final rank
20241223,20241223,EUR,B01BN5,TERNA,IT0003242622,B01BN57,EUR,65,6510,651010,65101015,IT,,,TRN.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,7.61,7.61,7.61,7.61,,1,FALSE,1,0,1,0.7015,2009992000,10730171443,,0.0020114,0.0019999,29169227.89,26835129.45,31891590.55,29376590.62,33196583.32,30625996.97,32134093.71,29632317.65,4295875459,Terna Rete Elettrica Nazionale SpA,COM,Business Organization,4295875459,Terna Rete Elettrica Nazionale SpA,COM,Business Organization,5KLNCD130,12/23/2024,623,12/5/2024,B01BN5,65,651010,0.16624654,Y,1,6.015162764,FALSE,,,,,6.015162764,0.011816286,0.011816286,0.1,1,1552731.408,FALSE,FALSE,FALSE,13
20241223,20241223,EUR,IT506M,INWIT,IT0005090300,BZ0P4R4,EUR,15,1510,151020,15102015,IT,,,INWT.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,9.58,9.58,9.58,9.58,,1,FALSE,1,0,1,0.3501,931890010,3125519954,,0.0005947,0.0006331,13059308.27,12004702.34,13628500.25,12542059.98,13637176.99,12567341.28,12792511.63,11786461.64,5045517782,Infrastrutture Wireless Italiane SpA,COM,Business Organization,5045517782,Infrastrutture Wireless Italiane SpA,COM,Business Organization,PNCMJW135,12/23/2024,844,12/5/2024,IT506M,15,151020,0.166782067,Y,1,5.995848447,FALSE,,,,,5.995848447,0.011778345,0.011778345,0.1,1,1229472.302,FALSE,FALSE,FALSE,14
20241223,20241223,EUR,672716,Redeia Corporacion,ES0173093024,BD6FXN3,EUR,65,6510,651010,65101015,ES,,,REDE.MC,MC,,ES,ES,Madrid Stock Exchange,ES,ES,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XMAD,16.43,16.43,16.43,16.43,,1,FALSE,1,0,1,0.75,541080000,6667458300,,0.0012476,0.0012427,16118068.8,14831191.61,16496390.15,15197299.75,16737484.99,15444396.27,16807557.35,15500061.64,4295889513,Redeia Corporacion SA,COM,Business Organization,4295889513,Redeia Corporacion SA,COM,Business Organization,JFL9R6QR6,12/23/2024,650,12/5/2024,672716,65,651010,0.168117746,Y,1,5.948212047,FALSE,,,,,5.948212047,0.011684767,0.011684767,0.1,1,711184.8395,FALSE,FALSE,FALSE,15
20241223,20241223,EUR,579802,ENEL,IT0003128367,7144569,EUR,65,6510,651010,65101015,IT,,,ENEI.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,6.806,6.806,6.806,6.806,,1,FALSE,1,0,1,0.7641,10166679946,52871459159,,0.0098954,0.0098541,165878463.6,152415121.2,157614835,144973593.1,165031505.8,152170364.3,161654784.2,149011257.5,4295875798,Enel SpA,COM,Business Organization,4295875798,Enel SpA,COM,Business Organization,UG9ADRCR6,12/23/2024,736,12/5/2024,579802,65,651010,0.168492868,Y,1,5.934969301,FALSE,,,,,5.934969301,0.011658753,0.011658753,0.1,1,1713010.967,FALSE,FALSE,FALSE,16
20241223,20241223,EUR,488082,TELEFONICA,ES0178430E18,5732524,EUR,15,1510,151020,15102015,ES,,,TEF.MC,MC,,ES,ES,Madrid Stock Exchange,ES,ES,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XMAD,3.928,3.928,3.928,3.928,,1,FALSE,1,0,1,0.6997,5670161554,15583994491,,0.0029086,0.0029045,43533117.33,39923203.11,44256901.44,40701348.22,48452505.2,44671136.9,47502108.35,43774679.11,5000062703,Telefonica SA,COM,Business Organization,5000062703,Telefonica SA,COM,Business Organization,YJNCXMLY0,12/23/2024,626,12/5/2024,488082,15,151020,0.169305494,Y,1,5.906482857,FALSE,,,,,5.906482857,0.011602793,0.011602793,0.1,1,2953867.973,FALSE,FALSE,FALSE,17
20241223,20241223,EUR,725147,SNAM RETE GAS,IT0003153415,7251470,EUR,60,6010,601010,60101035,IT,,,SRG.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,4.238,4.238,4.238,4.238,,1,FALSE,1,0,1,0.6119,3360857809,8715484690,,0.0016375,0.0016244,28605575.11,26354676.71,32668944.84,30121029.64,34212555.47,31579448.55,33817585.48,31196922.91,4295875615,Snam SpA,COM,Business Organization,4295875615,Snam SpA,COM,Business Organization,GMR6KZMM2,12/23/2024,633,12/5/2024,725147,60,601010,0.16994287,Y,1,5.884330411,FALSE,,,,,5.884330411,0.011559277,0.011559277,0.1,1,2727531.09,FALSE,FALSE,FALSE,18
20241223,20241223,EUR,477518,SANOFI,FR0000120578,5671735,EUR,20,2010,201030,20103015,FR,,,SASY.PA1,PA1,,FR,FR,,,FR,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,91.28,91.28,91.28,91.28,,1,FALSE,1,0,1,0.9068,1268922721,1.05E+11,,0.0197859,0.0195708,166186460.7,152551879.2,157172872.5,144504087.8,148964099.2,137247734,146586228,135041007.2,4295868215,Sanofi SA,COM,Business Organization,4295868215,Sanofi SA,COM,Business Organization,FL5PVV7L3,12/23/2024,639,12/5/2024,477518,20,201030,0.174937592,Y,1,5.716324267,FALSE,,,,,5.716324267,0.011229243,0.011229243,0.1,1,123019.749,FALSE,FALSE,FALSE,19
20241223,20241223,EUR,401140,AIR LIQUIDE,FR0000120073,B1YXBJ7,EUR,55,5520,552010,55201020,FR,,,AIRP.PA1,PA1,,FR,FR,,,FR,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",,155.38,155.38,155.38,155.38,,1,FALSE,1,0,1,1,578254787,89849228804,,0.01671,0.0167424,110122851.8,101293628.1,109037164.8,100407895.1,107389940.7,99061359.85,108867597.9,100386716.8,4295867366,L'Air Liquide Societe Anonyme pour l'Etude et l'Exploitation des Procedes Georges Claude SA,COM,Business Organization,4295867366,L'Air Liquide Societe Anonyme pour l'Etude et l'Exploitation des Procedes Georges Claude SA,COM,Business Organization,37KS8BCR5,12/23/2024,796,12/5/2024,401140,55,552010,0.177410446,Y,1,5.636646673,FALSE,,,,,5.636646673,0.011072723,0.011072723,0.1,1,71262.21326,FALSE,FALSE,FALSE,20
20241223,20241223,EUR,443639,ENI,IT0003132476,7145056,EUR,60,6010,601010,60101000,IT,,,ENI.MI,MI,,IT,IT,Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities),IT,IT,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",MTAA,12.724,12.724,12.724,12.724,,1,FALSE,1,0,1,0.6448,3284490525,26947389677,,0.0050399,0.0054134,180926872.4,166084308.3,164343318.9,151070420.9,162819928.2,149989537.1,160626328.1,147950007.7,4295875633,Eni SpA,COM,Business Organization,4295875633,Eni SpA,COM,Business Organization,ZBVVD9Z96,12/23/2024,735,12/5/2024,443639,60,601010,0.177616641,Y,1,5.630103078,FALSE,,,,,5.630103078,0.011059868,0.011059868,0.1,1,869213.1681,FALSE,FALSE,FALSE,21
20241223,20241223,EUR,570151,ELISA CORPORATION,FI0009007884,5701513,EUR,15,1510,151020,15102015,FI,,,ELISA.HE,HE,,FI,FI,Nasdaq Nordic Helsinki,FI,FI,"{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'}",XHEL,41.56,41.56,41.56,41.56,,1,FALSE,1,0,1,0.8996,167335073,6256219292,,0.0011676,0.001166,12159227.84,11154130.44,11989054.08,11022691.04,12620874.65,11635727.1,13120387.32,12093279.11,5000040066,Elisa Oyj,COM,Business Organization,5000040066,Elisa Oyj,COM,Business Organization,WT65TCLD7,12/23/2024,739,12/5/2024,570151,15,151020,0.17901078,Y,1,5.586255765,FALSE,,,,,5.586255765,0.010973734,0.010973734,0.1,1,264045.5716,FALSE,FALSE,FALSE,22
